temperature,humidite,force_moyenne_du_vecteur_de_vent,force_du_vecteur_de_vent_max,pluie_intensite_max,date,quartier,sismicite,concentration_gaz,pluie_totale,catastrophe
22.3,63.9,2.9,3.2,0.0,2171-12-26,Zone 3,0.72,269.67,178.63,['seisme']
22.3,63.9,2.9,3.2,0.0,2171-12-26,Zone 4,0.6,110.51,731.97,['innondation']
22.3,63.9,2.9,3.2,0.0,2171-12-26,Zone 5,0.51,172.88,974.21,['innondation']
15.1,67.6,4.7,8.1,0.0,2170-02-26,Zone 1,0.63,212.13,80.49,aucun
15.1,67.6,4.7,8.1,0.0,2170-02-26,Zone 2,0.79,286.29,914.53,aucun
15.1,67.6,4.7,8.1,0.0,2170-02-26,Zone 3,0.55,192.4,469.83,aucun
15.1,67.6,4.7,8.1,0.0,2170-02-26,Zone 4,0.67,158.97,407.98,['innondation']
15.1,67.6,4.7,8.1,0.0,2170-02-26,Zone 5,0.47,106.23,775.85,['innondation']
12.0,54.7,7.3,12.4,0.0,2171-02-26,Zone 1,0.63,282.73,188.29,['seisme']
12.0,54.7,7.3,12.4,0.0,2171-02-26,Zone 2,0.77,233.56,655.6,"['innondation', 'seisme']"
12.0,54.7,7.3,12.4,0.0,2171-02-26,Zone 3,0.99,263.36,447.89,['seisme']
12.0,54.7,7.3,12.4,0.0,2171-02-26,Zone 4,0.48,130.63,527.61,['innondation']
12.0,54.7,7.3,12.4,0.0,2171-02-26,Zone 5,0.69,144.51,73.85,aucun
22.0,52.1,8.4,14.3,0.0,2170-03-26,Zone 1,0.78,252.49,60.54,['seisme']
22.0,52.1,8.4,14.3,0.0,2170-03-26,Zone 2,0.79,257.96,553.59,"['innondation', 'seisme']"
22.0,52.1,8.4,14.3,0.0,2170-03-26,Zone 3,0.63,236.8,632.65,['seisme']
22.0,52.1,8.4,14.3,0.0,2170-03-26,Zone 4,0.36,198.39,609.07,['innondation']
22.0,52.1,8.4,14.3,0.0,2170-03-26,Zone 5,0.4,159.14,981.37,['innondation']
20.8,48.1,10.4,17.8,0.0,2171-03-26,Zone 1,0.77,246.08,401.53,['seisme']
20.8,48.1,10.4,17.8,0.0,2171-03-26,Zone 2,0.78,244.22,442.49,"['innondation', 'seisme']"
20.8,48.1,10.4,17.8,0.0,2171-03-26,Zone 3,0.6,218.51,370.58,aucun
20.8,48.1,10.4,17.8,0.0,2171-03-26,Zone 4,0.48,111.59,868.99,['innondation']
20.8,48.1,10.4,17.8,0.0,2171-03-26,Zone 5,0.36,120.47,126.7,aucun
22.9,61.3,3.5,8.4,0.1,2170-04-26,Zone 1,0.55,199.33,110.94,aucun
22.9,61.3,3.5,8.4,0.1,2170-04-26,Zone 2,0.73,278.23,85.51,"['innondation', 'seisme']"
22.9,61.3,3.5,8.4,0.1,2170-04-26,Zone 3,0.78,175.42,12.12,aucun
22.9,61.3,3.5,8.4,0.1,2170-04-26,Zone 4,0.56,112.57,134.12,aucun
22.9,61.3,3.5,8.4,0.1,2170-04-26,Zone 5,0.56,137.31,182.49,aucun
28.3,39.1,5.1,9.2,0.0,2171-04-26,Zone 1,0.69,277.97,481.66,aucun
28.3,39.1,5.1,9.2,0.0,2171-04-26,Zone 2,0.92,210.98,505.4,"['innondation', 'seisme']"
28.3,39.1,5.1,9.2,0.0,2171-04-26,Zone 3,0.52,212.59,439.66,aucun
28.3,39.1,5.1,9.2,0.0,2171-04-26,Zone 4,0.42,121.9,435.81,aucun
28.3,39.1,5.1,9.2,0.0,2171-04-26,Zone 5,0.58,164.09,948.59,aucun
23.2,54.9,3.7,6.7,0.0,2170-05-26,Zone 1,0.78,250.14,130.25,['seisme']
23.2,54.9,3.7,6.7,0.0,2170-05-26,Zone 2,0.65,171.92,971.78,['innondation']
23.2,54.9,3.7,6.7,0.0,2170-05-26,Zone 3,0.65,163.79,193.34,aucun
23.2,54.9,3.7,6.7,0.0,2170-05-26,Zone 4,0.55,149.86,514.37,aucun
23.2,54.9,3.7,6.7,0.0,2170-05-26,Zone 5,0.59,177.66,0.69,aucun
19.4,55.6,5.7,10.3,0.0,2171-05-26,Zone 1,0.7,247.26,80.91,aucun
19.4,55.6,5.7,10.3,0.0,2171-05-26,Zone 2,0.83,285.64,424.58,aucun
19.4,55.6,5.7,10.3,0.0,2171-05-26,Zone 3,0.59,228.54,156.67,aucun
19.4,55.6,5.7,10.3,0.0,2171-05-26,Zone 4,0.33,150.72,524.2,['innondation']
19.4,55.6,5.7,10.3,0.0,2171-05-26,Zone 5,0.57,159.81,979.58,aucun
36.5,45.6,5.2,13.1,0.0,2170-06-26,Zone 1,0.66,221.99,153.62,['seisme']
36.5,45.6,5.2,13.1,0.0,2170-06-26,Zone 2,0.67,184.73,805.53,['innondation']
36.5,45.6,5.2,13.1,0.0,2170-06-26,Zone 3,0.84,233.07,453.1,['seisme']
36.5,45.6,5.2,13.1,0.0,2170-06-26,Zone 4,0.58,124.92,450.29,aucun
36.5,45.6,5.2,13.1,0.0,2170-06-26,Zone 5,0.68,173.79,108.08,aucun
31.7,52.6,4.4,11.2,0.0,2171-06-26,Zone 1,0.52,282.8,428.02,aucun
31.7,52.6,4.4,11.2,0.0,2171-06-26,Zone 2,0.98,223.83,209.3,aucun
31.7,52.6,4.4,11.2,0.0,2171-06-26,Zone 3,0.84,153.44,202.03,aucun
31.7,52.6,4.4,11.2,0.0,2171-06-26,Zone 4,0.31,130.48,780.0,['innondation']
31.7,52.6,4.4,11.2,0.0,2171-06-26,Zone 5,0.47,161.9,371.01,aucun
35.8,52.5,3.7,9.2,0.0,2170-07-26,Zone 1,0.5,288.56,681.01,aucun
35.8,52.5,3.7,9.2,0.0,2170-07-26,Zone 2,0.72,186.36,787.43,['innondation']
35.8,52.5,3.7,9.2,0.0,2170-07-26,Zone 3,0.69,281.99,752.43,['seisme']
35.8,52.5,3.7,9.2,0.0,2170-07-26,Zone 4,0.42,144.16,936.55,['innondation']
35.8,52.5,3.7,9.2,0.0,2170-07-26,Zone 5,0.51,104.21,939.86,aucun
35.3,42.0,6.9,15.4,0.0,2171-07-26,Zone 1,0.83,202.64,782.23,aucun
35.3,42.0,6.9,15.4,0.0,2171-07-26,Zone 2,0.58,167.6,971.72,['innondation']
35.3,42.0,6.9,15.4,0.0,2171-07-26,Zone 3,0.96,173.15,691.24,aucun
35.3,42.0,6.9,15.4,0.0,2171-07-26,Zone 4,0.65,167.81,91.84,['innondation']
35.3,42.0,6.9,15.4,0.0,2171-07-26,Zone 5,0.59,137.03,199.7,aucun
39.2,31.9,6.4,15.3,0.0,2171-08-26,Zone 1,0.99,179.57,544.56,aucun
39.2,31.9,6.4,15.3,0.0,2171-08-26,Zone 2,0.98,187.57,785.16,['innondation']
39.2,31.9,6.4,15.3,0.0,2171-08-26,Zone 3,0.59,205.89,24.51,aucun
39.2,31.9,6.4,15.3,0.0,2171-08-26,Zone 4,0.36,145.84,390.6,aucun
39.2,31.9,6.4,15.3,0.0,2171-08-26,Zone 5,0.66,122.59,569.34,['innondation']
31.4,50.8,1.8,2.3,0.0,2170-09-26,Zone 1,0.57,178.78,244.56,aucun
31.4,50.8,1.8,2.3,0.0,2170-09-26,Zone 2,0.66,256.86,875.63,"['innondation', 'seisme']"
31.4,50.8,1.8,2.3,0.0,2170-09-26,Zone 3,0.69,199.7,695.68,aucun
31.4,50.8,1.8,2.3,0.0,2170-09-26,Zone 4,0.45,166.92,360.18,['innondation']
31.4,50.8,1.8,2.3,0.0,2170-09-26,Zone 5,0.54,171.8,895.77,['innondation']
31.0,47.8,9.3,20.4,0.0,2171-09-26,Zone 1,0.52,202.95,635.1,aucun
31.0,47.8,9.3,20.4,0.0,2171-09-26,Zone 2,0.87,214.21,728.77,['seisme']
31.0,47.8,9.3,20.4,0.0,2171-09-26,Zone 3,0.65,213.23,289.94,['seisme']
31.0,47.8,9.3,20.4,0.0,2171-09-26,Zone 4,0.53,151.54,846.69,['innondation']
31.0,47.8,9.3,20.4,0.0,2171-09-26,Zone 5,0.53,147.65,771.02,['innondation']
18.4,84.7,7.6,10.3,0.1,2170-01-27,Zone 1,0.96,292.57,748.81,aucun
18.4,84.7,7.6,10.3,0.1,2170-01-27,Zone 2,0.51,294.59,744.18,['innondation']
18.4,84.7,7.6,10.3,0.1,2170-01-27,Zone 3,0.99,231.41,613.57,['seisme']
18.4,84.7,7.6,10.3,0.1,2170-01-27,Zone 4,0.38,177.67,420.55,aucun
18.4,84.7,7.6,10.3,0.1,2170-01-27,Zone 5,0.34,159.56,38.86,['innondation']
10.1,77.1,3.9,6.0,0.0,2171-01-27,Zone 1,0.83,220.79,204.17,aucun
10.1,77.1,3.9,6.0,0.0,2171-01-27,Zone 2,0.6,286.61,244.41,['innondation']
10.1,77.1,3.9,6.0,0.0,2171-01-27,Zone 3,0.81,290.92,30.14,['seisme']
10.1,77.1,3.9,6.0,0.0,2171-01-27,Zone 4,0.6,118.74,805.09,['innondation']
10.1,77.1,3.9,6.0,0.0,2171-01-27,Zone 5,0.3,118.6,991.62,['innondation']
21.4,58.9,3.5,3.7,0.0,2170-10-27,Zone 1,0.94,202.46,85.32,['seisme']
21.4,58.9,3.5,3.7,0.0,2170-10-27,Zone 2,0.66,234.54,146.17,"['innondation', 'seisme']"
21.4,58.9,3.5,3.7,0.0,2170-10-27,Zone 3,0.91,249.47,519.51,aucun
21.4,58.9,3.5,3.7,0.0,2170-10-27,Zone 4,0.37,155.91,249.31,aucun
21.4,58.9,3.5,3.7,0.0,2170-10-27,Zone 5,0.56,114.2,740.1,['innondation']
26.8,72.0,5.5,17.7,0.0,2171-10-27,Zone 1,0.9,220.66,763.2,aucun
26.8,72.0,5.5,17.7,0.0,2171-10-27,Zone 2,0.7,198.94,697.07,['innondation']
26.8,72.0,5.5,17.7,0.0,2171-10-27,Zone 3,0.71,257.42,542.22,['seisme']
26.8,72.0,5.5,17.7,0.0,2171-10-27,Zone 4,0.36,169.41,593.02,['innondation']
26.8,72.0,5.5,17.7,0.0,2171-10-27,Zone 5,0.34,191.97,164.9,['innondation']
13.7,75.0,14.1,21.5,0.0,2170-11-27,Zone 1,0.54,267.77,526.41,aucun
13.7,75.0,14.1,21.5,0.0,2170-11-27,Zone 2,0.71,173.36,568.98,aucun
13.7,75.0,14.1,21.5,0.0,2170-11-27,Zone 3,0.85,187.3,205.98,aucun
13.7,75.0,14.1,21.5,0.0,2170-11-27,Zone 4,0.34,108.98,296.93,['innondation']
13.7,75.0,14.1,21.5,0.0,2170-11-27,Zone 5,0.44,185.82,861.6,aucun
12.3,68.9,4.7,11.4,0.0,2171-11-27,Zone 1,0.95,172.4,518.96,aucun
12.3,68.9,4.7,11.4,0.0,2171-11-27,Zone 2,0.53,259.63,181.61,aucun
12.3,68.9,4.7,11.4,0.0,2171-11-27,Zone 3,0.94,239.0,642.77,['seisme']
12.3,68.9,4.7,11.4,0.0,2171-11-27,Zone 4,0.44,122.29,578.84,['innondation']
12.3,68.9,4.7,11.4,0.0,2171-11-27,Zone 5,0.61,194.24,669.58,['innondation']
19.8,70.2,5.7,10.3,0.0,2170-12-27,Zone 1,0.61,239.53,699.24,aucun
19.8,70.2,5.7,10.3,0.0,2170-12-27,Zone 2,0.57,240.33,37.78,aucun
19.8,70.2,5.7,10.3,0.0,2170-12-27,Zone 3,0.88,267.19,454.82,['seisme']
19.8,70.2,5.7,10.3,0.0,2170-12-27,Zone 4,0.31,148.83,734.51,aucun
19.8,70.2,5.7,10.3,0.0,2170-12-27,Zone 5,0.41,167.72,62.05,['innondation']
20.9,71.6,2.4,0.0,0.0,2171-12-27,Zone 1,0.74,258.42,31.28,['seisme']
20.9,71.6,2.4,0.0,0.0,2171-12-27,Zone 2,0.81,212.32,670.11,"['innondation', 'seisme']"
20.9,71.6,2.4,0.0,0.0,2171-12-27,Zone 3,0.66,188.38,398.56,aucun
20.9,71.6,2.4,0.0,0.0,2171-12-27,Zone 4,0.37,111.58,716.13,['innondation']
20.9,71.6,2.4,0.0,0.0,2171-12-27,Zone 5,0.49,183.64,249.93,['innondation']
15.4,63.4,5.0,9.7,0.0,2170-02-27,Zone 1,0.81,200.0,382.77,aucun
15.4,63.4,5.0,9.7,0.0,2170-02-27,Zone 2,0.75,252.83,508.24,"['innondation', 'seisme']"
15.4,63.4,5.0,9.7,0.0,2170-02-27,Zone 3,0.82,161.27,685.27,aucun
15.4,63.4,5.0,9.7,0.0,2170-02-27,Zone 4,0.62,176.96,969.35,['innondation']
15.4,63.4,5.0,9.7,0.0,2170-02-27,Zone 5,0.44,148.54,60.44,aucun
17.7,60.6,3.5,5.6,0.0,2171-02-27,Zone 1,0.54,180.65,331.91,aucun
17.7,60.6,3.5,5.6,0.0,2171-02-27,Zone 2,0.66,228.24,923.6,"['innondation', 'seisme']"
17.7,60.6,3.5,5.6,0.0,2171-02-27,Zone 3,0.83,173.37,233.87,aucun
17.7,60.6,3.5,5.6,0.0,2171-02-27,Zone 4,0.48,136.34,908.86,['innondation']
17.7,60.6,3.5,5.6,0.0,2171-02-27,Zone 5,0.49,171.73,82.5,['innondation']
17.9,49.1,4.5,8.3,0.0,2170-03-27,Zone 1,0.53,235.06,2.27,aucun
17.9,49.1,4.5,8.3,0.0,2170-03-27,Zone 2,0.72,284.69,690.41,"['innondation', 'seisme']"
17.9,49.1,4.5,8.3,0.0,2170-03-27,Zone 3,0.94,215.31,682.18,['seisme']
17.9,49.1,4.5,8.3,0.0,2170-03-27,Zone 4,0.48,153.27,934.88,['innondation']
17.9,49.1,4.5,8.3,0.0,2170-03-27,Zone 5,0.41,127.91,17.41,['innondation']
17.7,36.1,8.8,15.0,0.0,2171-03-27,Zone 1,0.85,282.09,747.59,['seisme']
17.7,36.1,8.8,15.0,0.0,2171-03-27,Zone 2,0.61,170.57,548.1,aucun
17.7,36.1,8.8,15.0,0.0,2171-03-27,Zone 3,0.94,168.95,466.52,aucun
17.7,36.1,8.8,15.0,0.0,2171-03-27,Zone 4,0.57,124.63,64.12,['innondation']
17.7,36.1,8.8,15.0,0.0,2171-03-27,Zone 5,0.45,192.0,633.38,aucun
21.2,71.0,3.3,3.3,0.0,2170-04-27,Zone 1,0.95,187.91,210.66,aucun
21.2,71.0,3.3,3.3,0.0,2170-04-27,Zone 2,0.89,172.29,758.62,['innondation']
21.2,71.0,3.3,3.3,0.0,2170-04-27,Zone 3,0.83,263.2,134.89,['seisme']
21.2,71.0,3.3,3.3,0.0,2170-04-27,Zone 4,0.49,126.33,574.87,['innondation']
21.2,71.0,3.3,3.3,0.0,2170-04-27,Zone 5,0.45,126.01,22.59,['innondation']
23.6,51.3,3.9,9.7,0.0,2171-04-27,Zone 1,0.57,274.31,388.96,aucun
23.6,51.3,3.9,9.7,0.0,2171-04-27,Zone 2,0.59,235.09,516.06,['innondation']
23.6,51.3,3.9,9.7,0.0,2171-04-27,Zone 3,0.53,213.47,209.35,aucun
23.6,51.3,3.9,9.7,0.0,2171-04-27,Zone 4,0.47,142.36,401.95,['innondation']
23.6,51.3,3.9,9.7,0.0,2171-04-27,Zone 5,0.42,103.13,955.89,['innondation']
25.8,51.8,3.8,8.1,0.0,2170-05-27,Zone 1,0.69,202.42,630.13,aucun
25.8,51.8,3.8,8.1,0.0,2170-05-27,Zone 2,0.69,152.31,55.61,['innondation']
25.8,51.8,3.8,8.1,0.0,2170-05-27,Zone 3,0.54,226.89,106.18,aucun
25.8,51.8,3.8,8.1,0.0,2170-05-27,Zone 4,0.64,197.63,4.47,['innondation']
25.8,51.8,3.8,8.1,0.0,2170-05-27,Zone 5,0.49,147.28,368.95,['innondation']
23.0,60.0,7.5,11.6,0.0,2171-05-27,Zone 1,0.78,264.72,590.9,['seisme']
23.0,60.0,7.5,11.6,0.0,2171-05-27,Zone 2,0.72,176.48,828.47,['innondation']
23.0,60.0,7.5,11.6,0.0,2171-05-27,Zone 3,0.79,252.74,294.41,['seisme']
23.0,60.0,7.5,11.6,0.0,2171-05-27,Zone 4,0.56,118.25,402.93,['innondation']
23.0,60.0,7.5,11.6,0.0,2171-05-27,Zone 5,0.59,105.52,447.72,['innondation']
31.8,65.3,3.2,7.1,0.1,2170-06-27,Zone 1,0.87,163.55,430.94,aucun
31.8,65.3,3.2,7.1,0.1,2170-06-27,Zone 2,0.73,293.13,734.3,"['innondation', 'seisme']"
31.8,65.3,3.2,7.1,0.1,2170-06-27,Zone 3,0.61,214.63,300.8,['seisme']
31.8,65.3,3.2,7.1,0.1,2170-06-27,Zone 4,0.6,154.23,58.41,['innondation']
31.8,65.3,3.2,7.1,0.1,2170-06-27,Zone 5,0.6,178.29,482.31,['innondation']
27.3,54.4,3.8,7.8,0.0,2171-06-27,Zone 1,0.9,212.44,472.51,['seisme']
27.3,54.4,3.8,7.8,0.0,2171-06-27,Zone 2,0.65,250.36,673.86,"['innondation', 'seisme']"
27.3,54.4,3.8,7.8,0.0,2171-06-27,Zone 3,0.96,234.53,783.85,aucun
27.3,54.4,3.8,7.8,0.0,2171-06-27,Zone 4,0.5,177.17,804.16,['innondation']
27.3,54.4,3.8,7.8,0.0,2171-06-27,Zone 5,0.56,191.9,307.32,['innondation']
34.8,43.2,3.0,8.7,0.1,2170-07-27,Zone 1,0.67,174.52,388.63,aucun
34.8,43.2,3.0,8.7,0.1,2170-07-27,Zone 2,0.93,187.32,412.9,['innondation']
34.8,43.2,3.0,8.7,0.1,2170-07-27,Zone 3,0.57,237.13,113.75,aucun
34.8,43.2,3.0,8.7,0.1,2170-07-27,Zone 4,0.59,125.69,140.62,['innondation']
34.8,43.2,3.0,8.7,0.1,2170-07-27,Zone 5,0.39,152.92,579.56,['innondation']
32.6,34.8,3.5,9.3,0.0,2171-07-27,Zone 1,0.9,283.45,715.31,['seisme']
32.6,34.8,3.5,9.3,0.0,2171-07-27,Zone 2,0.94,179.61,631.36,['innondation']
32.6,34.8,3.5,9.3,0.0,2171-07-27,Zone 3,0.54,162.93,760.65,aucun
32.6,34.8,3.5,9.3,0.0,2171-07-27,Zone 4,0.66,166.62,384.37,['innondation']
32.6,34.8,3.5,9.3,0.0,2171-07-27,Zone 5,0.47,143.37,193.63,['innondation']
37.8,37.7,3.9,9.1,0.0,2171-08-27,Zone 1,0.7,169.05,679.36,aucun
37.8,37.7,3.9,9.1,0.0,2171-08-27,Zone 2,0.66,261.64,548.38,"['innondation', 'seisme']"
37.8,37.7,3.9,9.1,0.0,2171-08-27,Zone 3,0.84,151.45,326.21,aucun
37.8,37.7,3.9,9.1,0.0,2171-08-27,Zone 4,0.4,176.45,42.97,['innondation']
37.8,37.7,3.9,9.1,0.0,2171-08-27,Zone 5,0.34,147.5,656.61,['innondation']
33.4,47.3,4.2,10.7,0.0,2170-09-27,Zone 1,0.78,153.01,127.44,aucun
33.4,47.3,4.2,10.7,0.0,2170-09-27,Zone 2,0.67,266.67,419.58,aucun
33.4,47.3,4.2,10.7,0.0,2170-09-27,Zone 3,0.94,281.72,580.0,aucun
33.4,47.3,4.2,10.7,0.0,2170-09-27,Zone 4,0.32,149.99,679.59,['innondation']
33.4,47.3,4.2,10.7,0.0,2170-09-27,Zone 5,0.34,182.5,697.64,['innondation']
26.4,55.6,10.9,21.3,0.0,2171-09-27,Zone 1,0.96,281.9,674.59,['seisme']
26.4,55.6,10.9,21.3,0.0,2171-09-27,Zone 2,0.69,214.23,944.2,"['innondation', 'seisme']"
26.4,55.6,10.9,21.3,0.0,2171-09-27,Zone 3,0.9,239.13,101.5,aucun
26.4,55.6,10.9,21.3,0.0,2171-09-27,Zone 4,0.58,107.18,509.47,['innondation']
26.4,55.6,10.9,21.3,0.0,2171-09-27,Zone 5,0.6,151.35,374.19,['innondation']
15.2,72.1,3.6,4.1,0.0,2170-01-28,Zone 1,0.98,168.77,691.89,aucun
15.2,72.1,3.6,4.1,0.0,2170-01-28,Zone 2,0.79,168.24,91.68,['innondation']
15.2,72.1,3.6,4.1,0.0,2170-01-28,Zone 3,0.8,194.29,232.67,aucun
15.2,72.1,3.6,4.1,0.0,2170-01-28,Zone 4,0.69,129.18,459.26,['innondation']
15.2,72.1,3.6,4.1,0.0,2170-01-28,Zone 5,0.61,100.78,292.78,aucun
23.2,57.7,6.7,21.1,0.0,2170-10-28,Zone 1,0.6,299.5,475.75,aucun
23.2,57.7,6.7,21.1,0.0,2170-10-28,Zone 2,0.63,176.67,198.64,['innondation']
23.2,57.7,6.7,21.1,0.0,2170-10-28,Zone 3,0.78,251.41,578.8,['seisme']
23.2,57.7,6.7,21.1,0.0,2170-10-28,Zone 4,0.3,102.11,738.72,['innondation']
23.2,57.7,6.7,21.1,0.0,2170-10-28,Zone 5,0.66,171.03,837.25,aucun
29.4,64.5,5.6,18.7,0.0,2171-10-28,Zone 1,0.53,257.27,14.15,aucun
29.4,64.5,5.6,18.7,0.0,2171-10-28,Zone 2,0.82,247.64,152.44,"['innondation', 'seisme']"
29.4,64.5,5.6,18.7,0.0,2171-10-28,Zone 3,0.97,264.91,321.88,aucun
29.4,64.5,5.6,18.7,0.0,2171-10-28,Zone 4,0.37,161.75,316.5,['innondation']
29.4,64.5,5.6,18.7,0.0,2171-10-28,Zone 5,0.41,147.4,104.86,['innondation']
13.6,58.4,13.9,24.6,0.0,2170-11-28,Zone 1,0.6,181.49,469.28,aucun
13.6,58.4,13.9,24.6,0.0,2170-11-28,Zone 2,0.52,248.13,66.78,aucun
13.6,58.4,13.9,24.6,0.0,2170-11-28,Zone 3,0.65,178.56,361.27,aucun
13.6,58.4,13.9,24.6,0.0,2170-11-28,Zone 4,0.3,183.45,114.84,['innondation']
13.6,58.4,13.9,24.6,0.0,2170-11-28,Zone 5,0.31,120.87,791.35,['innondation']
14.0,62.0,9.5,17.2,0.0,2171-11-28,Zone 1,0.57,168.88,10.02,aucun
14.0,62.0,9.5,17.2,0.0,2171-11-28,Zone 2,0.53,195.25,64.17,aucun
14.0,62.0,9.5,17.2,0.0,2171-11-28,Zone 3,0.86,224.07,441.35,['seisme']
14.0,62.0,9.5,17.2,0.0,2171-11-28,Zone 4,0.43,148.2,377.1,['innondation']
14.0,62.0,9.5,17.2,0.0,2171-11-28,Zone 5,0.66,195.7,663.69,['innondation']
16.3,78.7,11.9,17.7,0.1,2170-12-28,Zone 1,0.66,263.67,350.63,['seisme']
16.3,78.7,11.9,17.7,0.1,2170-12-28,Zone 2,0.82,266.9,379.72,"['innondation', 'seisme']"
16.3,78.7,11.9,17.7,0.1,2170-12-28,Zone 3,0.76,264.61,751.18,aucun
16.3,78.7,11.9,17.7,0.1,2170-12-28,Zone 4,0.43,176.56,78.55,['innondation']
16.3,78.7,11.9,17.7,0.1,2170-12-28,Zone 5,0.42,106.59,93.69,['innondation']
18.2,68.6,4.6,11.0,0.0,2171-12-28,Zone 1,0.63,284.12,163.41,['seisme']
18.2,68.6,4.6,11.0,0.0,2171-12-28,Zone 2,0.96,184.68,850.34,aucun
18.2,68.6,4.6,11.0,0.0,2171-12-28,Zone 3,0.64,202.68,446.11,['seisme']
18.2,68.6,4.6,11.0,0.0,2171-12-28,Zone 4,0.47,146.94,751.64,['innondation']
18.2,68.6,4.6,11.0,0.0,2171-12-28,Zone 5,0.56,142.09,978.49,['innondation']
-1.7,34.2,9.5,18.6,0.0,2170-02-28,Zone 1,0.57,218.54,24.19,aucun
-1.7,34.2,9.5,18.6,0.0,2170-02-28,Zone 2,0.93,250.87,970.21,['seisme']
-1.7,34.2,9.5,18.6,0.0,2170-02-28,Zone 3,0.77,243.38,703.01,['seisme']
-1.7,34.2,9.5,18.6,0.0,2170-02-28,Zone 4,0.65,153.88,786.03,aucun
-1.7,34.2,9.5,18.6,0.0,2170-02-28,Zone 5,0.66,113.01,320.43,['innondation']
18.1,58.2,3.8,5.9,0.0,2171-02-28,Zone 1,0.6,246.86,291.85,aucun
18.1,58.2,3.8,5.9,0.0,2171-02-28,Zone 2,0.74,292.91,458.63,"['innondation', 'seisme']"
18.1,58.2,3.8,5.9,0.0,2171-02-28,Zone 3,0.89,241.48,174.6,['seisme']
18.1,58.2,3.8,5.9,0.0,2171-02-28,Zone 4,0.55,128.77,420.01,aucun
18.1,58.2,3.8,5.9,0.0,2171-02-28,Zone 5,0.7,148.5,997.31,aucun
18.2,48.9,5.4,8.6,0.0,2170-03-28,Zone 1,0.96,223.45,313.21,['seisme']
18.2,48.9,5.4,8.6,0.0,2170-03-28,Zone 2,0.79,269.49,147.27,"['innondation', 'seisme']"
18.2,48.9,5.4,8.6,0.0,2170-03-28,Zone 3,0.58,209.05,107.51,aucun
18.2,48.9,5.4,8.6,0.0,2170-03-28,Zone 4,0.3,182.32,640.75,aucun
18.2,48.9,5.4,8.6,0.0,2170-03-28,Zone 5,0.67,172.62,34.45,aucun
21.5,33.0,5.5,14.7,0.0,2171-03-28,Zone 1,0.84,159.25,720.05,aucun
21.5,33.0,5.5,14.7,0.0,2171-03-28,Zone 2,0.95,158.11,656.83,aucun
21.5,33.0,5.5,14.7,0.0,2171-03-28,Zone 3,0.97,296.39,76.32,['seisme']
21.5,33.0,5.5,14.7,0.0,2171-03-28,Zone 4,0.6,190.58,978.99,['innondation']
21.5,33.0,5.5,14.7,0.0,2171-03-28,Zone 5,0.61,122.94,591.86,['innondation']
19.7,72.1,4.7,6.6,0.0,2170-04-28,Zone 1,0.78,154.36,457.73,aucun
19.7,72.1,4.7,6.6,0.0,2170-04-28,Zone 2,0.56,195.18,518.01,aucun
19.7,72.1,4.7,6.6,0.0,2170-04-28,Zone 3,0.98,276.77,25.95,['seisme']
19.7,72.1,4.7,6.6,0.0,2170-04-28,Zone 4,0.39,142.05,268.2,['innondation']
19.7,72.1,4.7,6.6,0.0,2170-04-28,Zone 5,0.58,131.66,771.08,aucun
25.2,74.3,4.9,7.0,0.0,2171-04-28,Zone 1,0.78,216.2,748.7,['seisme']
25.2,74.3,4.9,7.0,0.0,2171-04-28,Zone 2,0.84,223.32,256.28,"['innondation', 'seisme']"
25.2,74.3,4.9,7.0,0.0,2171-04-28,Zone 3,0.65,290.02,231.78,['seisme']
25.2,74.3,4.9,7.0,0.0,2171-04-28,Zone 4,0.38,172.41,4.64,['innondation']
25.2,74.3,4.9,7.0,0.0,2171-04-28,Zone 5,0.58,108.5,506.66,['innondation']
29.0,35.3,3.9,8.6,0.0,2170-05-28,Zone 1,0.53,238.07,364.51,aucun
29.0,35.3,3.9,8.6,0.0,2170-05-28,Zone 2,0.75,271.15,87.2,['innondation']
29.0,35.3,3.9,8.6,0.0,2170-05-28,Zone 3,0.84,227.35,440.57,aucun
29.0,35.3,3.9,8.6,0.0,2170-05-28,Zone 4,0.65,105.99,920.72,['innondation']
29.0,35.3,3.9,8.6,0.0,2170-05-28,Zone 5,0.44,186.92,781.67,aucun
29.2,40.0,5.8,13.0,0.0,2171-05-28,Zone 1,0.83,196.0,623.54,aucun
29.2,40.0,5.8,13.0,0.0,2171-05-28,Zone 2,0.57,171.89,0.98,['innondation']
29.2,40.0,5.8,13.0,0.0,2171-05-28,Zone 3,0.54,278.11,647.43,aucun
29.2,40.0,5.8,13.0,0.0,2171-05-28,Zone 4,0.4,131.61,792.37,aucun
29.2,40.0,5.8,13.0,0.0,2171-05-28,Zone 5,0.49,110.98,747.37,['innondation']
32.2,40.5,6.8,14.4,0.0,2170-06-28,Zone 1,0.86,274.61,404.79,['seisme']
32.2,40.5,6.8,14.4,0.0,2170-06-28,Zone 2,0.99,292.97,904.8,"['innondation', 'seisme']"
32.2,40.5,6.8,14.4,0.0,2170-06-28,Zone 3,0.62,254.67,239.78,aucun
32.2,40.5,6.8,14.4,0.0,2170-06-28,Zone 4,0.36,182.98,389.01,aucun
32.2,40.5,6.8,14.4,0.0,2170-06-28,Zone 5,0.51,160.8,148.7,['innondation']
